OBJECTID,ID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,HSIPTHEMES,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,WEBSITE,FCODE,GNIS_ID,SOURCE,GOVT_LEVEL,TOT_STAFF,SPEC_EQUIP,SDR
3187,186,NORTH CAROLINA DEPARTMENT OF HEALTH AND HUMAN SERVICES,919-855-4400,10 SUNNYBROOK ROAD, ,RALEIGH,NC,27610,1808,WAKE,37183, , , , ,2009-12-28T00:00:00.000Z,PHONE,2009-12-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,HEALTH PROGRAM ADMINISTRATION,17109901,-78.5865368,35.7863955,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.DHHS.STATE.NC.US/,80028, ,TECHNIGRAPHICS,STATE,0, ,YES
3188,187,VIRGINIA DEPARTMENT OF HEALTH,804-864-7001,109 GOVERNOR STREET, ,RICHMOND,VA,23219,3623,RICHMOND CITY,51760, , , , ,2009-12-28T00:00:00.000Z,PHONE,2009-12-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,HEALTH PROGRAM ADMINISTRATION,18926276,-77.4316372,37.537099,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.VDH.STATE.VA.US/,80028, ,TECHNIGRAPHICS,STATE,0, ,YES
3189,188,VERMONT DEPARTMENT OF HEALTH SAINT ALBANS DISTRICT OFFICE,802-524-7970,20 HOUGHTON STREET,SUITE 312,SAINT ALBANS,VT,5478,2248,FRANKLIN,50011, , , , ,2009-12-18T00:00:00.000Z,PHONE,2009-12-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,89439543,-73.0898234,44.8099613,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.HEALTHVERMONT.ORG/LOCAL/DISTRICT/ST.ALBANS.ASPX,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3190,189,TOWN HEALTH OFFICER - TOWN OF NEWPORT,802-334-6442,102 VANCE HILL ROAD, ,NEWPORT CENTER,VT,5857,9588,ORLEANS,50019, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,89381975,-72.3045983,44.9513067,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, , 
3191,190,THETFORD TOWN HEALTH OFFICER,802-785-4503,3910 STATE HIGHWAY 113, ,THETFORD CENTER,VT,5075, ,ORANGE,50017, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,98411073,-72.2467396,43.8315406,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, , 
3192,191,CHAIR OF THE SELECTBOARD - EDEN MILLS,802-635-2528,71 OLD SCHOOLHOUSE ROAD, ,EDEN MILLS,VT,5653,9753,LAMOILLE,50015, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,89441813,-72.5380087,44.7107524,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,NO
3193,192,BRANDON HEALTH OFFICER,802-247-3635,49 CENTER STREET,TOWN OFFICE BUILDING,BRANDON,VT,5733,1105,RUTLAND,50021, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,777783030,-73.0888694,43.7996513,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3194,193,BRATTLEBORO HEALTH INSPECTOR,802-254-4831,103 ELLIOT STREET,BRATTLEBORO FIRE DEPARTMENT,BRATTLEBORO,VT,5301,3215,WINDHAM,50025, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,110386223,-72.5607614,42.8516775,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,NO
3195,194,WEST RUTLAND HEALTH OFFICER,802-438-2263,35 MARBLE STREET, ,WEST RUTLAND,VT,5777,9387,RUTLAND,50021, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,89383699,-73.0484001,43.5949747,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,NO
3196,195,WASHINGTON COUNTY HEALTH DEPARTMENT,740-374-2782,342 MUSKINGUM DRIVE, ,MARIETTA,OH,45750,1435,WASHINGTON,39167, , , , ,2009-12-17T00:00:00.000Z,PHONE,2009-12-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,106530299,-81.4592187,39.441526,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,WWW.WASHCO-OHHEALTH.ORG,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3197,196,WILLIAMSBURG HEALTH AGENT,413-268-8404,141 MAIN STREET, ,HAYDENVILLE,MA,1039,9704,HAMPSHIRE,25015, , , , ,2009-12-03T00:00:00.000Z,PHONE,2009-12-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,22280875,-72.7023719,42.37478,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.BURGY.ORG/PAGES/WILLIAMSBURGMA_HEALTH/INDEX?TEXTPAGE=1,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3198,197,WALES BOARD OF HEALTH,413-245-7571,3 HOLLOW ROAD, ,WALES,MA,1081,9755,HAMPDEN,25013, , , , ,2009-12-21T00:00:00.000Z,PHONE,2009-12-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,89672965,-72.2204106,42.0734835,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.TOWNOFWALES.NET/BOARD%20OF%20HEALTH.HTML,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3199,198,HARRISON DEPARTMENT OF HEALTH,973-268-2441,326 HARRISON AVENUE, ,HARRISON,NJ,7029,1752,HUDSON,34017, , , , ,2009-12-22T00:00:00.000Z,PHONE,2009-12-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,21803761,-74.1568721,40.7466491,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.TOWNOFHARRISON.COM/BOARDOFHEALTH.HTML,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3200,199,STRATTON HEALTH OFFICER,802-896-6184,9 WEST JAMAICA ROAD,STRATTON TOWN HALL,STRATTON,VT,5360,9714,WINDHAM,50025, , , , ,2009-12-01T00:00:00.000Z,PHONE,2009-12-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,98370469,-72.9089766,43.0431949,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,NO
3201,200,TOWN HEALTH OFFICER - GREENSBORO,802-533-2911,81 LAUREDON AVENUE, ,GREENSBORO,VT,5841, ,ORLEANS,50019, , , , ,2009-12-01T00:00:00.000Z,PHONE,2009-12-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,119747361,-72.295302,44.5793879,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3202,201,VERMONT DEPARTMENT OF HEALTH BRATTLEBORO DISTRICT OFFICE,802-257-2880,232 MAIN STREET,SUITE 3,BRATTLEBORO,VT,5301,4806,WINDHAM,50025, , , , ,2009-12-21T00:00:00.000Z,PHONE,2009-12-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,16836891,-72.5611727,42.8554462,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.HEALTHVERMONT.ORG/LOCAL/DISTRICT/BRATTLEBORO.ASPX,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3203,202,FLETCHER HEALTH OFFICER,802-849-6279,215 CAMBRIDGE ROAD, ,FLETCHER,VT,5444,9622,FRANKLIN,50011, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,98395676,-72.9101573,44.6832179,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3204,203,NORTHFIELD PUBLIC HEALTH OFFICER,802-225-8344,51 SOUTH MAIN STREET, ,NORTHFIELD,VT,5663,6703,WASHINGTON,50023, , , , ,2009-12-01T00:00:00.000Z,PHONE,2009-12-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,123094835,-72.6558462,44.1480065,NAVTEQ,2009Q2,ONENTITY,NO,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, , 
3205,204,TOWN HEALTH OFFICER - IRASBURG,802-754-2242,161 STATE ROUTE 58 EAST, ,IRASBURG,VT,5845, ,ORLEANS,50019, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,98404493,-72.276353,44.8036234,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,NO
3206,205,ALLIANCE CITY HEALTH DEPARTMENT,330-821-7373,537 EAST MARKET STREET, ,ALLIANCE,OH,44601,2514,STARK,39151, , , , ,2009-12-17T00:00:00.000Z,PHONE,2009-12-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,106604232,-81.0977853,40.9207011,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CITYOFALLIANCE.COM/HEALTH/PRIVACY.HTM,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3207,206,STARK COUNTY HEALTH DEPARTMENT,330-493-9904,3951 CONVENIENCE CIRCLE NORTHWEST, ,CANTON,OH,44718,2660,STARK,39151, , , , ,2009-12-18T00:00:00.000Z,PHONE,2009-12-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,106613779,-81.420432,40.856024,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,WWW.STARKHEALTH.ORG,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3208,207,UNCAS HEALTH DISTRICT,860-823-1189,401 WEST THAMES STREET,SUITE 106,NORWICH,CT,6360,7155,NEW LONDON,9011, , , , ,2009-12-17T00:00:00.000Z,PHONE,2009-12-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,HEALTH PROGRAM ADMINISTRATION,33966173,-72.0956083,41.507313,NAVTEQ,2009Q2,APPROXIMATE,YES,TECHNIGRAPHICS,HTTP://WWW.UNCASHD.ORG/,80028, ,TECHNIGRAPHICS,STATE,0, ,YES
3209,208,LEICESTER BOARD OF HEALTH,508-892-7008,3 WASHBURN SQUARE,TOWN HALL,LEICESTER,MA,1524,1333,WORCESTER,25027, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,40021942,-71.9061116,42.2472604,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.LEICESTERMA.ORG/GOVERMENT/BOARDOFHEALTH.HTM,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3210,209,SOMERSET COUNTY HEALTH DEPARTMENT,443-523-1700,7920 CRISFIELD HIGHWAY, ,WESTOVER,MD,21871,3922,SOMERSET,24039, , , , ,2009-12-08T00:00:00.000Z,PHONE,2009-12-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,117292491,-75.7201902,38.1028644,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.SOMERSETHD.ORG/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3211,210,GIRARD CITY HEALTH DEPARTMENT,330-545-6048,100 WEST MAIN STREET, ,GIRARD,OH,44420,2598,TRUMBULL,39155, , , , ,2009-12-18T00:00:00.000Z,PHONE,2009-12-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,106575475,-80.7033242,41.1552233,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CITYOFGIRARD.COM/HEALTH.HTM,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3212,211,TUSCARAWAS COUNTY GENERAL HEALTH DISTRICT,330-343-5555,897 EAST IRON AVENUE, ,DOVER,OH,44622,2030,TUSCARAWAS,39157, , , , ,2009-12-18T00:00:00.000Z,PHONE,2009-12-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,755426690,-81.4519978,40.5150206,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.TUSCHEALTH.ORG/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3213,212,ASHBY BOARD OF HEALTH,978-386-2424,895 MAIN STREET, ,ASHBY,MA,1431,2312,MIDDLESEX,25017, , , , ,2009-12-22T00:00:00.000Z,PHONE,2009-12-22T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,92855888,-71.822507,42.6784694,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CI.ASHBY.MA.US/BOARDOFHEALTH/BOHINTRO.HTML,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3214,213,CHARLES COUNTY DEPARTMENT OF HEALTH,301-609-6900,4545 CRAIN HIGHWAY, ,WHITE PLAINS,MD,20695, ,CHARLES,24017, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,41490909,-76.945403,38.5891204,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CHARLESCOUNTYHEALTH.ORG/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3215,214,QUABBIN HEALTH DISTRICT,413-967-9648,126 MAIN STREET,WARE TOWN HALL,WARE,MA,1082,1360,HAMPSHIRE,25015, , , , ,2009-12-21T00:00:00.000Z,PHONE,2009-12-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,89661055,-72.2425294,42.2602853,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.TOWNOFWARE.COM/PAGES/WAREMA_BOH/INDEX,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3216,215,BROOKFIELD BOARD OF HEALTH,508-867-2930,6 CENTRAL STREET,TOWN HALL,BROOKFIELD,MA,1506,1612,WORCESTER,25027, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,39988105,-72.101266,42.2152617,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.BROOKFIELDMA.US/HEALTHBOARD.HTM,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3217,216,SEARSBURG HEALTH OFFICER,802-464-7559,1488 STATE ROUTE 9 WEST, ,WILMINGTON,VT,5363, ,BENNINGTON,50003, , , , ,2009-12-04T00:00:00.000Z,PHONE,2009-12-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,709512395,-72.9783692,42.8945674,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3218,217,TOWN OF EAST LONGMEADOW BOARD OF HEALTH,413-525-5427,60 CENTER SQUARE, ,EAST LONGMEADOW,MA,1028,2457,HAMPDEN,25013, , , , ,2009-12-08T00:00:00.000Z,PHONE,2009-12-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,92807162,-72.5138806,42.0647666,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.EASTLONGMEADOWMA.GOV/DEPARTMENTS/HEALTH.HTM,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3219,218,ANNE ARUNDEL COUNTY HEALTH DEPARTMENT,410-222-7095,3 HARRY S TRUMAN PARKWAY, ,ANNAPOLIS,MD,21401,7031,ANNE ARUNDEL,24003, , , , ,2009-12-04T00:00:00.000Z,PHONE,2009-12-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,706449163,-76.5640167,38.9810301,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.AAHEALTH.ORG/INDEX.ASP,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3220,219,BELPRE CITY HEALTH DEPARTMENT,740-423-7592,715 PARK DRIVE, ,BELPRE,OH,45714, ,WASHINGTON,39167, , , , ,2009-12-18T00:00:00.000Z,PHONE,2009-12-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,123566886,-81.5941364,39.277707,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3221,220,RAVENNA CITY HEALTH DEPARTMENT,330-296-4478,530 NORTH FREEDOM STREET, ,RAVENNA,OH,44266,2404,PORTAGE,39133, , , , ,2009-12-17T00:00:00.000Z,PHONE,2009-12-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,107236261,-81.2323142,41.1637738,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CI.RAVENNA.OH.US/HEALTH/HEALTH_MAIN.HTML,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3222,221,BRIMFIELD BOARD OF HEALTH,413-245-4100,23 MAIN STREET, ,BRIMFIELD,MA,1010,9720,HAMPDEN,25013, , , , ,2009-12-21T00:00:00.000Z,PHONE,2009-12-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,89683786,-72.203916,42.1218025,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.BRIMFIELDMA.ORG/PAGES/BRIMFIELDMA_HEALTH/INDEX,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3223,222,ROYALSTON BOARD OF HEALTH,978-249-3617,5 SCHOOL STREET,WHITNEY HALL,ROYALSTON,MA,1368,9369,WORCESTER,25027, , , , ,2009-12-22T00:00:00.000Z,PHONE,2009-12-22T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,39977568,-72.1472752,42.6304631,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3224,223,MARTIN TYRRELL WASHINGTON DISTRICT HEALTH DEPARTMENT,252-792-7811,210 WEST LIBERTY STREET, ,WILLIAMSTON,NC,27892,1712,MARTIN,37117, , , , ,2009-12-16T00:00:00.000Z,PHONE,2009-12-16T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,102499221,-77.0614131,35.8600374,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.MTWDISTRICTHEALTH.ORG/,80028,1024447,TECHNIGRAPHICS,LOCAL,0, ,YES
3225,224,TOWN HEALTH OFFICER - RIPTON,802-388-2266,1311 STATE HIGHWAY 125, ,RIPTON,VT,5766, ,ADDISON,50001, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,89396458,-73.0366951,43.9751473,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,NO
