OBJECTID,ID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,HSIPTHEMES,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,UCAOA_ID
4392,391,FIRST MED IMMEDIATE MEDICAL SERVICES OF QUEENS,718-805-9581,82-17 WOODHAVEN BOULEVARD, ,GLENDALE,NY,11385,7860,QUEENS,36081,"E OF WOODHAVEN BLVD, BETWEEN 82ND RD AND 83RD AVE.", , , ,2008-03-17T00:00:00.000Z,PHONE,2008-03-26T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21690095,-73.8551115,40.7034348,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4393,392,CHAPEL HILL URGENT CARE,919-403-8100,2238 OLD STATE HIGHWAY 54, ,CHAPEL HILL,NC,27517, ,DURHAM,37063,ON THE N SIDE OF NC 54 APPROX. 121.49 YARDS NORTHEAST OF CELESTE CIR, , , ,2008-03-17T00:00:00.000Z,PHONE,2008-03-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17095681,-78.9863858,35.9112067,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4394,393,GET WELL CLINICS,615-896-1022,2705 OLD FORT PARKWAY,SUITE G,MURFREESBORO,TN,37128,5154,RUTHERFORD,47149,ON THE S SIDE OF OLD FORT PKY BETWEEN ST ANDREWS DR AND GRESHAM LN, , , ,2008-03-14T00:00:00.000Z,PHONE,2008-03-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",124170219,-86.4450692,35.8448861,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4395,394,URGENT CARE CENTER OF LANCASTER,717-581-0538,1821 OREGON PIKE,SUITE 2,LANCASTER,PA,17601,6466,LANCASTER,42071,LOCATED ON THE EAST SIDE OF OREGON RD BETWEEN MURRY HILL DR AND E ROSEVILLE RD, , , ,2009-01-30T00:00:00.000Z,PHONE,2009-01-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",98314245,-76.2958375,40.0757798,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4396,395,URGENT CARE CENTER AFFILIATED WITH THE WASHINGTON HOSPITAL,724-969-4321,3515 WASHINGTON ROAD,SUITE 550,MCMURRAY,PA,15317,3070,WASHINGTON,42125,ON THE SOUTHEAST SIDE OF WASHINGTON RD. BETWEEN CROSSGATES AND CENTER CHURCH RD., , , ,2009-02-02T00:00:00.000Z,PHONE,2009-02-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",23531084,-80.1207319,40.2833844,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4397,396,SOLANTIC WALK-IN URGENT CARE - GAINESVILLE,352-371-1777,3925 NORTHWEST 43RD STREET, ,GAINESVILLE,FL,32606,4565,ALACHUA,12001,LOCATED ON THE NE CORNER OF THE INTERSECTION OF NW 39TH AVE AND NW 43RD ST., , , ,2008-12-19T00:00:00.000Z,PHONE,2008-12-19T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",106115394,-82.3884753,29.6891047,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1062
4398,397,SOLANTIC WALK-IN URGENT CARE - KISSIMMEE WALMART,407-452-3700,1471 EAST OSCEOLA PARKWAY, ,KISSIMMEE,FL,34744,1604,OSCEOLA,12097,LOC ON THE NORTH SIDE OF EAST OSCEOLA PKY LESS THAN .4 MILE WEST OF THE FLORIDA'S TURNPIKE AND EAST OSCEOLA PKY INTERSECTION., , , ,2008-12-30T00:00:00.000Z,PHONE,2008-12-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",135859487,-81.3860272,28.3438178,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4399,398,NEW YORK MEDICAL AND DIAGNOSTIC CENTER INCORPORATED,718-261-1000,80-46 KEW GARDENS ROAD, ,KEW GARDENS,NY,11415,1154,QUEENS,36081,"SW OF KEW GARDENS RD, BETWEEN 81ST AVE AND 80TH RD.", , , ,2008-03-17T00:00:00.000Z,PHONE,2008-03-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21656826,-73.8303633,40.7131246,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4400,399,MED FAST URGENT AND PRIMARY CARE,910-891-1391,605 WEST CUMBERLAND STREET, ,DUNN,NC,28334,4823,HARNETT,37085,ON THE E CORNER OF THE INTERSECTION OF S ELLIS AVE AND W CUMBERLAND ST., , , ,2008-03-17T00:00:00.000Z,PHONE,2008-03-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102416961,-78.6165801,35.3104239,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4401,400,WALK IN MEDICAL CENTER OF COOL SPRINGS,615-771-8858,9040 CAROTHERS PARKWAY, ,FRANKLIN,TN,37067,6306,WILLIAMSON,47187,BETWEEN .1 AND .2 MILES SOUTH OF BAKER BRIDGE AVE ON THE EAST SIDE OF CAROTHERS PKY, , , ,2009-02-10T00:00:00.000Z,PHONE,2009-02-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",721149833,-86.802733,35.9564212,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4402,401,FAMILY HEALTH CENTER OF GREATER ORLANDO,407-699-9511,2911 RED BUG LAKE ROAD, ,CASSELBERRY,FL,32707,5929,SEMINOLE,12117,ON THE S SIDE OF RED BUG LAKE RD LESS THEN.1 MI W OF FROM NONASTONE RUN, , , ,2009-01-23T00:00:00.000Z,PHONE,2009-01-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127653683,-81.3036777,28.6466446,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1023
4403,402,NORTON IMMEDIATE CARE CENTER - JEFFERSONVILLE,812-280-9355,3118 EAST 10TH STREET, ,JEFFERSONVILLE,IN,47130,5904,CLARK,18019,ON THE E SIDE OF E 10TH ST BETWEEN MEIJER DR AND DOUGLAS BLVD, , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",123581638,-85.7116966,38.3249018,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1619
4404,403,LONG ISLAND MEDICAL CARE SERVICES,631-587-6060,986 SUNRISE HIGHWAY, ,WEST BABYLON,NY,11704,6111,SUFFOLK,36103,LOCATED ON THE SOUTHEAST CORNER OF SUNRISE HIGHWAY AND COMMON STREET., , , ,2008-01-28T00:00:00.000Z,PHONE,2008-01-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21498013,-73.3166304,40.716911,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_2892
4405,404,FIRST CHOICE MEDICAL,631-325-2255,5 EASTPORT MANOR ROAD, ,EASTPORT,NY,11941,1410,SUFFOLK,36103,"E SIDE OF EASTPORT MANOR ROAD, BETWEEN MONTAUK HWY AND OLD COUNTRY ROAD.", , , ,2008-03-18T00:00:00.000Z,PHONE,2008-03-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127780865,-72.7341987,40.8275623,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4406,405,POTOMAC PROMPT MEDICAL CARE,301-309-0016,350 FORTUNE TERRACE, ,POTOMAC,MD,20854,2981,MONTGOMERY,24031,LOCATED ON THE SOUTH SIDE OF FORTUNE TERRACE ABOUT .10 MILES EAST OF SEVEN LOCKS ROAD., , , ,2006-12-15T00:00:00.000Z,PHONE,2006-12-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18430457,-77.1590355,39.0619848,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_1912
4407,406,SUNSHINE WALK IN CLINIC AND FAMILY PRACTICE,407-792-3791,3300 WEST LAKE MARY BOULEVARD, ,LAKE MARY,FL,32746,3570,SEMINOLE,12117,ON THE N SIDE OF W LAKE MARY BLVD BETWEEN N CRYSTAL DR AND WILSON DR, , , ,2009-01-05T00:00:00.000Z,PHONE,2009-01-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17009178,-81.3367684,28.7568049,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1039
4408,407,CONCENTRA URGENT CARE MEDICAL CENTER - MORROW,678-422-8824,1368 SOUTH LAKE PLAZA DRIVE, ,MORROW,GA,30260,1756,CLAYTON,13063,"ON THE NORTH SIDE OF S LAKE PLAZA DR, APPROX 56 YARDS WEST OF S MAIN ST.", , , ,2008-03-13T00:00:00.000Z,PHONE,2008-03-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",22719334,-84.3454644,33.5786054,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4409,408,PHYSICIANS CARE - HIXSON,423-875-0700,4490 HIXSON PIKE, ,HIXSON,TN,37343,5038,HAMILTON,47065,LOC ON THE SOUTHEAST CORNER OF THE T-INTERSECTION OF HAMILL RD & HIXSON PIKE., , , ,2009-02-05T00:00:00.000Z,PHONE,2009-02-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",87495146,-85.2493815,35.1181175,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4410,409,HEARTLAND MEDICAL WALK-IN CARE,718-761-2800,251 RICHMOND HILL ROAD, ,STATEN ISLAND,NY,10314,5906,RICHMOND,36085,LOCATED ON THE EAST CORNER OF RICHMOND HILL ROAD AND ROCKNE STREET., , , ,2008-01-28T00:00:00.000Z,PHONE,2008-01-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21602164,-74.1602198,40.5851023,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_2898
4411,410,ER URGENT CARE CENTER,305-238-2770,15463 SOUTHWEST 137TH AVENUE, ,MIAMI,FL,33177,1279,MIAMI-DADE,12086,"LOCATED ON THE EAST SIDE OF SOUTHWEST 137TH AVENUE, BETWEEN SOUTHWEST 154TH STREET AND SOUTHWEST 155TH TERRACE.", , , ,2008-02-01T00:00:00.000Z,PHONE,2008-02-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",106198811,-80.4141071,25.6238845,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4412,411,TYLER HEALTH SERVICES INCORPORATED,334-872-1966,8578 UNITED STATES HIGHWAY 80 WEST, ,TYLER,AL,36785, ,LOWNDES,1085,N SIDE OF US-80 BETWEEN PERCY JOHNSON RD AND COUNTY RD 17, , , ,2005-12-30T00:00:00.000Z,PHONE,2005-12-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127130108,-86.7588447,32.2776836,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4413,412,AUBURN URGENT CARE INCORPORATED,334-826-8950,1456 OPELIKA ROAD, ,AUBURN,AL,36830,3318,LEE,1081,SOUTH SIDE OF OPELIKE ROAD BETWEEN STARR COURT AND EAST UNIVERSITY DRIVE, , , ,2005-12-29T00:00:00.000Z,PHONE,2005-12-29T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",109022255,-85.4508399,32.622457,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4414,413,AUBURN URGENT CARE INCORPORATED,334-821-3221,1650 SOUTH COLLEGE STREET,SUITE A,AUBURN,AL,36832,6637,LEE,1081,WEST SIDE OF SOUTH COLLEGE STREET APROX .20 MILE SOUTH FROM INTERSECTION OF COLLEGE STREET/ STATE HIGHWAY 267 AND EAST UNIVERSITY DRIVE, , , ,2005-12-29T00:00:00.000Z,PHONE,2005-12-29T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",109023087,-85.4991663,32.5750533,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4415,414,MEDCHECK - CARMEL,317-621-6700,11911 NORTH MERIDIAN STREET,SUITE 150,CARMEL,IN,46032,4640,HAMILTON,18057,"EAST SIDE OF N MERIDIAN STREET, 0.43 MILES NORTH OF E 116TH STREET", , , ,2008-02-04T00:00:00.000Z,PHONE,2008-02-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",19497039,-86.1572692,39.962449,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4416,415,MEDIQUICK WALK-IN CLINIC,386-517-6858,324 NORTH 2ND STREET, ,FLAGLER BEACH,FL,32136,3343,FLAGLER,12035,NORTH SIDE OF NORTH 2ND STREET BETWEEN NORTH DAYTONA AVENUE AND NORTH FLAGLER AVENUE., , , ,2005-12-27T00:00:00.000Z,PHONE,2005-12-27T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",105944111,-81.129946,29.4811409,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4417,416,JENA MEDICAL WALK-IN,386-774-1881,926 SAXON BOULEVARD, ,ORANGE CITY,FL,32763,8313,VOLUSIA,12127,SOUTH SIDE OF SAXON BOULEVARD ACROSS FROM THE INTERSECTION OF THREADGILL PLACE., , , ,2005-12-27T00:00:00.000Z,PHONE,2006-10-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",22837301,-81.2877949,28.9109418,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4418,417,CLARIAN ARNETT HEALTH CLINIC - WEST LAFAYETTE,765-448-8000,2995 NORTH SALISBURY STREET, ,LAFAYETTE,IN,47906,1435,TIPPECANOE,18157,SOUTHWEST CORNER OF THE INTERSECTION OF N SALISBURY STREET AND CUMBERLAND AVE, , , ,2008-01-24T00:00:00.000Z,PHONE,2008-10-02T00:00:00.000Z,ADJUSTED,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",125111750,-86.9159858,40.4599878,NAVTEQ,2008Q1,BLOCKFACE,NO,TGS, 
4419,418,ER URGENT CARE CENTER,954-454-8800,213 NORTH FEDERAL HIGHWAY, ,HALLANDALE,FL,33009,4342,BROWARD,12011,"LOCATED ON THE WEST SIDE OF NORTH FEDERAL HIGHWAY, APPROX. 0.02MI NORTH OF NORTHEAST 2ND STREET.", , , ,2008-02-01T00:00:00.000Z,PHONE,2008-02-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127634785,-80.142826,25.9883606,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4420,419,MEDCARE WALK-IN CLINIC,256-464-6004,8075 MADISON BOULEVARD, ,MADISON,AL,35758,2041,MADISON,1089,SOUTH EAST SIDE OF MADISON BOULEVARD BETWEEN FLAGSTONE DRIVE AND RESEARCH BOULEVARD, , , ,2005-12-29T00:00:00.000Z,PHONE,2005-12-29T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127173672,-86.7204971,34.6887669,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4421,420,FAUQUIER URGENT CARE,540-347-4757,75 WEST LEE HIGHWAY, ,WARRENTON,VA,20186,2149,FAUQUIER,51061,LOCATED ON THE NORTH SIDE OF W LEE HWY BETWEEN FLETCHER DR AND BLACKWELL RD, , , ,2009-03-30T00:00:00.000Z,PHONE,2009-03-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",40046877,-77.7931306,38.729003,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4422,421,PATIENT FIRST - BEL AIR,410-638-6480,560 WEST MACPHAIL ROAD, ,BEL AIR,MD,21014,4320,HARFORD,24025,ON THE NE CORNER OF W MACPHAIL RD AND MD-24, , , ,2009-01-08T00:00:00.000Z,PHONE,2009-01-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",31266365,-76.346079,39.5222418,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1917
4423,422,PREMCARE FAMILY MEDICAL CENTER,407-380-1428,4501 SOUTH SEMORAN BOULEVARD, ,ORLANDO,FL,32822,2407,ORANGE,12095,SOUTHEAST CORNER OF SOUTH SEMORAN BOULEVARD AND PERSING AVENUE, , , ,2005-12-28T00:00:00.000Z,PHONE,2005-12-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",23008558,-81.3097912,28.4985461,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4424,423,MEDIQUICK WALK-IN CLINIC,386-447-6615,6 OFFICE PARK DRIVE, ,PALM COAST,FL,32137,3808,FLAGLER,12035,"APPROX. 49 YARDS SOUTH OF PALM COAST PARKWAY NORTHEAST ,TURN WEST ON OFFICE PARK DRIVE AND THE CLINIC IS AT THE VERY END OF OFFICE PARK DRIVE", , , ,2005-12-27T00:00:00.000Z,PHONE,2005-12-27T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",119029816,-81.2032809,29.5581299,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4425,424,CENTEREACH URGENT CARE,631-467-3600,18 EASTWOOD BOULEVARD, ,CENTEREACH,NY,11720,2735,SUFFOLK,36103,EAST SIDE OF EASTWOOD BOULEVARD BETWEEN MIDDLE COUNTRY ROAD AND SCHOOL STREET., , , ,2006-12-18T00:00:00.000Z,PHONE,2006-12-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21577332,-73.0788274,40.8598596,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_2792
4426,425,DUNES MEDICAL CENTER,843-448-2228,1410 SOUTH KINGS HIGHWAY, ,MYRTLE BEACH,SC,29577,4509,HORRY,45051,"NORTHWEST SIDE OF SOUTH KINGS HIGHWAY, IN BETWEEN 15TH AVENUE SOUTH AND 14TH AVENUE SOUTH.", , , ,2006-12-18T00:00:00.000Z,PHONE,2006-12-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",29625555,-78.9031553,33.6767331,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_3286
4427,426,MEMORIAL URGENT CARE CENTER,954-985-1470,801 SOUTH DOUGLAS ROAD, ,PEMBROKE PINES,FL,33025,1355,BROWARD,12011,EAST SIDE OF SOUTH DOUGLAS ROAD BETWEEN THE INTERSECTIONS OF WASHINGTON BOULEVARD AND SOUTH HOLLYBROOK BOULEVARD., , , ,2005-12-28T00:00:00.000Z,PHONE,2005-12-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",22494500,-80.2631908,26.0020088,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
